Genome project,Gene stable ID,Transcript stable ID,Gene name,Gene description
brugia_malayi_prjna10729,WBGene00220589,Bm328.1,Bm328,Bm328  [Source:UniProtKB/TrEMBL;Acc:A0A0K0J9K7]
brugia_malayi_prjna10729,WBGene00220589,Bm328.2,Bm328,Bm328  [Source:UniProtKB/TrEMBL;Acc:A0A0K0J9K7]
brugia_malayi_prjna10729,WBGene00220590,Bm329a.1,Bm329,Bm329  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S4H0]
brugia_malayi_prjna10729,WBGene00220590,Bm329b.1,Bm329,Bm329  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S4H0]
brugia_malayi_prjna10729,WBGene00220594,Bm333a.1,Bm333,Bm333  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PJU9]
brugia_malayi_prjna10729,WBGene00220594,Bm333b.1,Bm333,Bm333  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PJU9]
brugia_malayi_prjna10729,WBGene00220596,Bm335.1,Bm335,Bm335  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQF3]
brugia_malayi_prjna10729,WBGene00220598,Bm337a.1,Bm337,"Bm337, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQG5]"
brugia_malayi_prjna10729,WBGene00220598,Bm337b.1,Bm337,"Bm337, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQG5]"
brugia_malayi_prjna10729,WBGene00220598,Bm337c.1,Bm337,"Bm337, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQG5]"
brugia_malayi_prjna10729,WBGene00220598,Bm337d.1,Bm337,"Bm337, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQG5]"
brugia_malayi_prjna10729,WBGene00220598,Bm337e.1,Bm337,"Bm337, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQG5]"
brugia_malayi_prjna10729,WBGene00220601,Bm340.1,Bm340,Bm340  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JA37]
brugia_malayi_prjna10729,WBGene00220602,Bm341.1,Bm341,Bm341  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XRB2]
brugia_malayi_prjna10729,WBGene00220608,Bm347.1,Bma-ears-2,Glutamyl-tRNA synthetase  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F3M9]
brugia_malayi_prjna10729,WBGene00220609,Bm348a.1,Bm348,"Bm348, isoform b; Bm348, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PKP6]"
brugia_malayi_prjna10729,WBGene00220609,Bm348b.1,Bm348,"Bm348, isoform b; Bm348, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PKP6]"
brugia_malayi_prjna10729,WBGene00220609,Bm348c.1,Bm348,"Bm348, isoform b; Bm348, isoform d  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PKP6]"
brugia_malayi_prjna10729,WBGene00220610,Bm349.1,Bm349,Bm349  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQI6]
brugia_malayi_prjna10729,WBGene00220615,Bm354.1,Bma-popl-7,
brugia_malayi_prjna10729,WBGene00220617,Bm356.1,Bm356,Bm356  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JAT5]
brugia_malayi_prjna10729,WBGene00220618,Bm357.1,Bm357,
brugia_malayi_prjna10729,WBGene00220619,Bm358.1,Bm358,NADH dehydrogenase subunit 3  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FK35]
brugia_malayi_prjna10729,WBGene00220620,Bm359.1,Bm359,"Bm359, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BYB7]"
brugia_malayi_prjna10729,WBGene00220621,Bm360a.1,Bm360,"ABC transmembrane type-1 domain-containing protein; Bm360, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JB16]"
brugia_malayi_prjna10729,WBGene00220621,Bm360b.1,Bm360,"ABC transmembrane type-1 domain-containing protein; Bm360, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JB16]"
brugia_malayi_prjna10729,WBGene00220621,Bm360c.1,Bm360,"ABC transmembrane type-1 domain-containing protein; Bm360, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JB16]"
brugia_malayi_prjna10729,WBGene00220624,Bm363.1,Bm363,"Bm363; Hypothetical 18.4 kDa protein T05H10.3 in chromosome II, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JB50]"
brugia_malayi_prjna10729,WBGene00220625,Bm364.1,Bm364,
brugia_malayi_prjna10729,WBGene00220626,Bm365.1,Bm365,
brugia_malayi_prjna10729,WBGene00220627,Bm366.1,Bm366,"Bm366; Cystatin, putative  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XQT2]"
brugia_malayi_prjna10729,WBGene00220628,Bm367.1,Bm367,Cystatin cpi-1  [Source:UniProtKB/Swiss-Prot;Acc:P90698]
brugia_malayi_prjna10729,WBGene00220632,Bm371.1,Bm371,Bm371  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JBH3]
brugia_malayi_prjna10729,WBGene00220633,Bm372.1,Bm372,Bm107; Bm108; Bm14805; Bm17; Bm372  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BYS7]
brugia_malayi_prjna10729,WBGene00220634,Bm373.1,Bm373,Bm373  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XRL0]
brugia_malayi_prjna10729,WBGene00220634,Bm373.2,Bm373,Bm373  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XRL0]
brugia_malayi_prjna10729,WBGene00220635,Bm374.1,Bm374,Bm374  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S4S5]
brugia_malayi_prjna10729,WBGene00220636,Bm375.1,Bm375,Bm375  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JBN8]
brugia_malayi_prjna10729,WBGene00220637,Bm376a.1,Bm376,Bm376  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JBQ7]
brugia_malayi_prjna10729,WBGene00220637,Bm376b.1,Bm376,Bm376  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JBQ7]
brugia_malayi_prjna10729,WBGene00220638,Bm377.1,Bm377,Bm377  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JBS2]
brugia_malayi_prjna10729,WBGene00220641,Bm380.1,Bm380,
brugia_malayi_prjna10729,WBGene00220643,Bm382.1,Bm382,
brugia_malayi_prjna10729,WBGene00220645,Bm384.1,Bm384,
brugia_malayi_prjna10729,WBGene00220646,Bm385.1,Bm385,Bm385  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XS00]
brugia_malayi_prjna10729,WBGene00220649,Bm388a.1,Bm388,Bm388  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N8J7]
brugia_malayi_prjna10729,WBGene00220649,Bm388b.1,Bm388,Bm388  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N8J7]
brugia_malayi_prjna10729,WBGene00220649,Bm388c.1,Bm388,Bm388  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N8J7]
brugia_malayi_prjna10729,WBGene00220649,Bm388d.1,Bm388,Bm388  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N8J7]
brugia_malayi_prjna10729,WBGene00220652,Bm391a.1,Bm391,Bm391  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP0]
brugia_malayi_prjna10729,WBGene00220652,Bm391b.1,Bm391,Bm391  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP0]
brugia_malayi_prjna10729,WBGene00220652,Bm391c.1,Bm391,Bm391  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLP0]
brugia_malayi_prjna10729,WBGene00220654,Bm393.1,Bm393,Bm393  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSL6]
brugia_malayi_prjna10729,WBGene00220655,Bm394.1,Bm394,DNA polymerase delta subunit 3  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N771]
brugia_malayi_prjna10729,WBGene00220658,Bm397a.1,Bm397,Bm397  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCM3]
brugia_malayi_prjna10729,WBGene00220658,Bm397b.1,Bm397,Bm397  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCM3]
brugia_malayi_prjna10729,WBGene00220659,Bm398a.1,Bm398,Condensin complex subunit 1  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLH1]
brugia_malayi_prjna10729,WBGene00220659,Bm398b.1,Bm398,Condensin complex subunit 1  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLH1]
brugia_malayi_prjna10729,WBGene00220660,Bm399.1,Bm399,"Bm399, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZQ8]"
brugia_malayi_prjna10729,WBGene00220660,Bm399.2,Bm399,"Bm399, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A1P6BZQ8]"
brugia_malayi_prjna10729,WBGene00220661,Bm400a.1,Bm400,Bm400  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCR7]
brugia_malayi_prjna10729,WBGene00220661,Bm400b.1,Bm400,Bm400  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JCR7]
brugia_malayi_prjna10729,WBGene00220664,Bm403.1,Bm403,
brugia_malayi_prjna10729,WBGene00220665,Bm404.1,Bm404,Bm404  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SJ04]
brugia_malayi_prjna10729,WBGene00220666,Bm405.1,Bma-npp-11,"Bm405, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PLV8]"
brugia_malayi_prjna10729,WBGene00220668,Bm407.1,Bm407,Bm407  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JD15]
brugia_malayi_prjna10729,WBGene00220669,Bm408.1,Bma-rpl-33.2,60S ribosomal protein L35a  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XS33]
brugia_malayi_prjna10729,WBGene00220673,Bm412.1,Bm412,Bm412  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JD98]
brugia_malayi_prjna10729,WBGene00220675,Bm414.1,Bm414,Bm414  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JDD0]
brugia_malayi_prjna10729,WBGene00220676,Bm415a.1,Bm415,"Bm415, isoform a; Bm415, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSH2]"
brugia_malayi_prjna10729,WBGene00220676,Bm415b.1,Bm415,"Bm415, isoform a; Bm415, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSH2]"
brugia_malayi_prjna10729,WBGene00220676,Bm415c.1,Bm415,"Bm415, isoform a; Bm415, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSH2]"
brugia_malayi_prjna10729,WBGene00220676,Bm415d.1,Bm415,"Bm415, isoform a; Bm415, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSH2]"
brugia_malayi_prjna10729,WBGene00220678,Bm417a.1,Bm417,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EUG0]
brugia_malayi_prjna10729,WBGene00220678,Bm417b.1,Bm417,C2H2-type domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9EUG0]
brugia_malayi_prjna10729,WBGene00220679,Bm418a.1,Bma-sir-2.1,"NAD-dependent deacetylase SIRT1, putative  [Source:UniProtKB/TrEMBL;Acc:A8PZF9]"
brugia_malayi_prjna10729,WBGene00220679,Bm418b.1,Bma-sir-2.1,"NAD-dependent deacetylase SIRT1, putative  [Source:UniProtKB/TrEMBL;Acc:A8PZF9]"
brugia_malayi_prjna10729,WBGene00220679,Bm418c.1,Bma-sir-2.1,"NAD-dependent deacetylase SIRT1, putative  [Source:UniProtKB/TrEMBL;Acc:A8PZF9]"
brugia_malayi_prjna10729,WBGene00220681,Bm420.1,Bm420,
brugia_malayi_prjna10729,WBGene00220682,Bm421.1,Bm421,Bm421  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JDN7]
brugia_malayi_prjna10729,WBGene00220683,Bm422.1,Bm422,Bm422  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSM9]
brugia_malayi_prjna10729,WBGene00220685,Bm424.1,Bm424,Bm424  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JDT1]
brugia_malayi_prjna10729,WBGene00220688,Bm427.1,Bm427,Bm427  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSJ8]
brugia_malayi_prjna10729,WBGene00220688,Bm427.2,Bm427,Bm427  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XSJ8]
brugia_malayi_prjna10729,WBGene00220694,Bm433.1,Bm433,Bm433; Calreticulin family protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S6I0]
brugia_malayi_prjna10729,WBGene00220695,Bm434.1,Bm434,Bm434  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JE73]
brugia_malayi_prjna10729,WBGene00220696,Bm435.1,Bm435,Bm435  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JE89]
brugia_malayi_prjna10729,WBGene00220698,Bm437a.1,Bm437,Bm437  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PMC7]
brugia_malayi_prjna10729,WBGene00220698,Bm437b.1,Bm437,Bm437  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PMC7]
brugia_malayi_prjna10729,WBGene00220704,Bm443a.1,Bm443,Bm443  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F0X3]
brugia_malayi_prjna10729,WBGene00220704,Bm443a.2,Bm443,Bm443  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F0X3]
brugia_malayi_prjna10729,WBGene00220704,Bm443b.1,Bm443,Bm443  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F0X3]
brugia_malayi_prjna10729,WBGene00220706,Bm445a.1,Bma-lgg-1,BMA-LGG-1; Bm445  [Source:UniProtKB/TrEMBL;Acc:A0A1P6C243]
brugia_malayi_prjna10729,WBGene00220706,Bm445b.1,Bma-lgg-1,BMA-LGG-1; Bm445  [Source:UniProtKB/TrEMBL;Acc:A0A1P6C243]
brugia_malayi_prjna10729,WBGene00220707,Bm446.1,Bm446,
brugia_malayi_prjna10729,WBGene00220711,Bm450.1,Bm450,"Bm450, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A1P6C1H3]"
brugia_malayi_prjna10729,WBGene00220712,Bm451.1,Bm451,BLOC-1-related complex subunit 7  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XUY2]
brugia_malayi_prjna10729,WBGene00220713,Bm452.1,Bm452,Bm452  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XTZ9]
brugia_malayi_prjna10729,WBGene00220714,Bm453.1,Bm453,
brugia_malayi_prjna10729,WBGene00220716,Bm455,Bm455,
brugia_malayi_prjna10729,WBGene00220718,Bm457a.1,Bm457,"Bm457, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XUN9]"
brugia_malayi_prjna10729,WBGene00220718,Bm457b.1,Bm457,"Bm457, isoform b  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XUN9]"
brugia_malayi_prjna10729,WBGene00220719,Bm458.1,Bm458,Bm458  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JFA8]
brugia_malayi_prjna10729,WBGene00220720,Bm459.1,Bm459,Bm459  [Source:UniProtKB/TrEMBL;Acc:A0A158T1I8]
brugia_malayi_prjna10729,WBGene00220721,Bm460.1,Bm460,
brugia_malayi_prjna10729,WBGene00220722,Bm461.1,Bm461,
brugia_malayi_prjna10729,WBGene00220735,Bm474.1,Bm474,"Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XUT0]"
brugia_malayi_prjna10729,WBGene00220736,Bm475a.1,Bm475,Bm475  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PNN8]
brugia_malayi_prjna10729,WBGene00220736,Bm475b.1,Bm475,Bm475  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PNN8]
brugia_malayi_prjna10729,WBGene00220737,Bm476a.1,Bm476,
brugia_malayi_prjna10729,WBGene00220737,Bm476b.1,Bm476,
brugia_malayi_prjna10729,WBGene00220738,Bm477,Bm477,
brugia_malayi_prjna10729,WBGene00220740,Bm479.1,Bm479,Bm479  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XVR1]
brugia_malayi_prjna10729,WBGene00220742,Bm481a.1,Bm481,Bm481  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JG98]
brugia_malayi_prjna10729,WBGene00220742,Bm481b.1,Bm481,Bm481  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JG98]
brugia_malayi_prjna10729,WBGene00220743,Bm482.1,Bm482,RRM domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FNB3]
brugia_malayi_prjna10729,WBGene00220744,Bm483.1,Bm483,Bm483  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S7C1]
brugia_malayi_prjna10729,WBGene00220745,Bm484.1,Bm484,
brugia_malayi_prjna10729,WBGene00220746,Bm485.1,Bm485,
brugia_malayi_prjna10729,WBGene00220746,Bm485.2,Bm485,
brugia_malayi_prjna10729,WBGene00220748,Bm487a.1,Bm487,
brugia_malayi_prjna10729,WBGene00220748,Bm487b.1,Bm487,
brugia_malayi_prjna10729,WBGene00220749,Bm488.1,Bma-rmh-1,DUF1767 domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FPK0]
brugia_malayi_prjna10729,WBGene00220750,Bm489.1,Bm489,Bm489  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XVZ2]
brugia_malayi_prjna10729,WBGene00220751,Bm490.1,Bm490,Bm490  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XVS7]
brugia_malayi_prjna10729,WBGene00220752,Bm491,Bm491,
brugia_malayi_prjna10729,WBGene00220753,Bm492a.1,Bm492,RNA helicase  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S6Q1]
brugia_malayi_prjna10729,WBGene00220753,Bm492b.1,Bm492,RNA helicase  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S6Q1]
brugia_malayi_prjna10729,WBGene00220753,Bm492c.1,Bm492,RNA helicase  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S6Q1]
brugia_malayi_prjna10729,WBGene00220756,Bm495a.1,Bm495,Bm495; MADF domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JGV0]
brugia_malayi_prjna10729,WBGene00220756,Bm495b.1,Bm495,Bm495; MADF domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JGV0]
brugia_malayi_prjna10729,WBGene00220757,Bm496.1,Bm496,Complex III subunit VII  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F114]
brugia_malayi_prjna10729,WBGene00220759,Bm498.1,Bm498,Bm498  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWK7]
brugia_malayi_prjna10729,WBGene00220761,Bm500.1,Bm500,Bm500  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N5C0]
brugia_malayi_prjna10729,WBGene00220762,Bm501.1,Bm501,Bm501  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XVU4]
brugia_malayi_prjna10729,WBGene00220762,Bm501.2,Bm501,Bm501  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XVU4]
brugia_malayi_prjna10729,WBGene00220762,Bm501.3,Bm501,Bm501  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XVU4]
brugia_malayi_prjna10729,WBGene00220763,Bm502a.1,Bm502,Bm502  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N7W5]
brugia_malayi_prjna10729,WBGene00220763,Bm502b.1,Bm502,Bm502  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N7W5]
brugia_malayi_prjna10729,WBGene00220763,Bm502c.1,Bm502,Bm502  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N7W5]
brugia_malayi_prjna10729,WBGene00220763,Bm502d.1,Bm502,Bm502  [Source:UniProtKB/TrEMBL;Acc:A0A0I9N7W5]
brugia_malayi_prjna10729,WBGene00220767,Bm506.1,Bm506,
brugia_malayi_prjna10729,WBGene00220768,Bm507.1,Bm507,Bm10101  [Source:UniProtKB/TrEMBL;Acc:A0A1I9GEC5]
brugia_malayi_prjna10729,WBGene00220770,Bm509a.1,Bm509,Bm509  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PPI9]
brugia_malayi_prjna10729,WBGene00220770,Bm509b.1,Bm509,Bm509  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PPI9]
brugia_malayi_prjna10729,WBGene00220775,Bm514.1,Bm514,Bm514  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWF7]
brugia_malayi_prjna10729,WBGene00220777,Bm516.1,Bm516,
brugia_malayi_prjna10729,WBGene00220783,Bm522.1,Bma-unc-39,BMA-UNC-39  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S8F3]
brugia_malayi_prjna10729,WBGene00220787,Bm526.1,Bm526,Bm526  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XX61]
brugia_malayi_prjna10729,WBGene00220791,Bm530.1,Bm530,Bm530  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F1D5]
brugia_malayi_prjna10729,WBGene00220791,Bm530.2,Bm530,Bm530  [Source:UniProtKB/TrEMBL;Acc:A0A1U7F1D5]
brugia_malayi_prjna10729,WBGene00220794,Bm533a.1,Bm533,"Bm533, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JII8]"
brugia_malayi_prjna10729,WBGene00220794,Bm533b.1,Bm533,"Bm533, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JII8]"
brugia_malayi_prjna10729,WBGene00220794,Bm533c.1,Bm533,"Bm533, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JII8]"
brugia_malayi_prjna10729,WBGene00220794,Bm533d.1,Bm533,"Bm533, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JII8]"
brugia_malayi_prjna10729,WBGene00220794,Bm533e.1,Bm533,"Bm533, isoform a  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JII8]"
brugia_malayi_prjna10729,WBGene00220798,Bm537a.1,Bm537,Bm537  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PQD0]
brugia_malayi_prjna10729,WBGene00220798,Bm537b.1,Bm537,Bm537  [Source:UniProtKB/TrEMBL;Acc:A0A5S6PQD0]
brugia_malayi_prjna10729,WBGene00220799,Bm538a.1,Bm538,Bm538  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXP2]
brugia_malayi_prjna10729,WBGene00220799,Bm538b.1,Bm538,Bm538  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXP2]
brugia_malayi_prjna10729,WBGene00220801,Bm540.1,Bm540,
brugia_malayi_prjna10729,WBGene00220802,Bm541a.1,Bm541,Bm541  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWU7]
brugia_malayi_prjna10729,WBGene00220802,Bm541b.1,Bm541,Bm541  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XWU7]
brugia_malayi_prjna10729,WBGene00220805,Bm544.1,Bm544,Bm544  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XX25]
brugia_malayi_prjna10729,WBGene00220806,Bm545.1,Bm545,Bm545  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9D3]
brugia_malayi_prjna10729,WBGene00220807,Bm546.1,Bm546,
brugia_malayi_prjna10729,WBGene00220808,Bm547.1,Bm547,
brugia_malayi_prjna10729,WBGene00220809,Bm548a.1,Bm548,Bm548; Protein-tyrosine phosphatase containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S832]
brugia_malayi_prjna10729,WBGene00220809,Bm548b.1,Bm548,Bm548; Protein-tyrosine phosphatase containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S832]
brugia_malayi_prjna10729,WBGene00220812,Bm551a.1,Bm551,
brugia_malayi_prjna10729,WBGene00220812,Bm551b.1,Bm551,
brugia_malayi_prjna10729,WBGene00220817,Bm556.1,Bma-xpc-1.2,DNA repair protein Rad4 containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9F8X8]
brugia_malayi_prjna10729,WBGene00220819,Bm558.1,Bm558,Bm558  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S8C2]
brugia_malayi_prjna10729,WBGene00220820,Bm559.1,Bm559,Bm559  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XXK0]
brugia_malayi_prjna10729,WBGene00220825,Bm564.1,Bm564,
brugia_malayi_prjna10729,WBGene00220828,Bm567.1,Bm567,Bm567  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JJV9]
brugia_malayi_prjna10729,WBGene00220829,Bm568.1,Bma-dnj-4,J domain-containing protein  [Source:UniProtKB/TrEMBL;Acc:A0A4E9FAB5]
brugia_malayi_prjna10729,WBGene00220831,Bm570.1,Bm570,Bm570  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JK06]
brugia_malayi_prjna10729,WBGene00220834,Bm573a.1,Bm573,"Bm573, isoform b; Bm573, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYV7]"
brugia_malayi_prjna10729,WBGene00220834,Bm573b.1,Bm573,"Bm573, isoform b; Bm573, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYV7]"
brugia_malayi_prjna10729,WBGene00220834,Bm573c.1,Bm573,"Bm573, isoform b; Bm573, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYV7]"
brugia_malayi_prjna10729,WBGene00220834,Bm573d.1,Bm573,"Bm573, isoform b; Bm573, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYV7]"
brugia_malayi_prjna10729,WBGene00220834,Bm573d.2,Bm573,"Bm573, isoform b; Bm573, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYV7]"
brugia_malayi_prjna10729,WBGene00220834,Bm573d.3,Bm573,"Bm573, isoform b; Bm573, isoform c  [Source:UniProtKB/TrEMBL;Acc:A0A0J9XYV7]"
brugia_malayi_prjna10729,WBGene00220835,Bm574a.1,Bm574,Bm574  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9R7]
brugia_malayi_prjna10729,WBGene00220835,Bm574b.1,Bm574,Bm574  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9R7]
brugia_malayi_prjna10729,WBGene00220835,Bm574c.1,Bm574,Bm574  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9R7]
brugia_malayi_prjna10729,WBGene00220835,Bm574d.1,Bm574,Bm574  [Source:UniProtKB/TrEMBL;Acc:A0A0H5S9R7]
brugia_malayi_prjna10729,WBGene00220836,Bm575.1,Bma-mrpl-17,
brugia_malayi_prjna10729,WBGene00220839,Bm578a.1,Bm578,
brugia_malayi_prjna10729,WBGene00220839,Bm578b.1,Bm578,
brugia_malayi_prjna10729,WBGene00220840,Bm579.1,Bm579,Bm579  [Source:UniProtKB/TrEMBL;Acc:A0A0H5SA58]
brugia_malayi_prjna10729,WBGene00220844,Bm583.1,Bm583,
brugia_malayi_prjna10729,WBGene00220845,Bm584a.1,Bm584,Bm584  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JKL0]
brugia_malayi_prjna10729,WBGene00220845,Bm584b.1,Bm584,Bm584  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JKL0]
brugia_malayi_prjna10729,WBGene00220846,Bm585.1,Bm585,
brugia_malayi_prjna10729,WBGene00220849,Bm588.1,Bm588,Bm588  [Source:UniProtKB/TrEMBL;Acc:A0A0K0JKR3]
