bma_genome_project,bma_gene_ID,cel_gene_ID,cel_gene_name
brugia_malayi_prjna10729,WBGene00221485,,
brugia_malayi_prjna10729,WBGene00221489,,
brugia_malayi_prjna10729,WBGene00221490,,
brugia_malayi_prjna10729,WBGene00221492,,
brugia_malayi_prjna10729,WBGene00221495,,
brugia_malayi_prjna10729,WBGene00221496,,
brugia_malayi_prjna10729,WBGene00221500,,
brugia_malayi_prjna10729,WBGene00221501,,
brugia_malayi_prjna10729,WBGene00221503,WBGene00009915,F52A8.1
brugia_malayi_prjna10729,WBGene00221504,,
brugia_malayi_prjna10729,WBGene00221507,,
brugia_malayi_prjna10729,WBGene00221509,,
brugia_malayi_prjna10729,WBGene00221512,,
brugia_malayi_prjna10729,WBGene00221521,,
brugia_malayi_prjna10729,WBGene00221523,,
brugia_malayi_prjna10729,WBGene00221525,,
brugia_malayi_prjna10729,WBGene00221527,,
brugia_malayi_prjna10729,WBGene00221531,,
brugia_malayi_prjna10729,WBGene00221533,,
brugia_malayi_prjna10729,WBGene00221540,,
brugia_malayi_prjna10729,WBGene00221543,WBGene00010350,H01G02.3
brugia_malayi_prjna10729,WBGene00221545,,
brugia_malayi_prjna10729,WBGene00221550,,
brugia_malayi_prjna10729,WBGene00221552,,
brugia_malayi_prjna10729,WBGene00221554,,
brugia_malayi_prjna10729,WBGene00221555,,
brugia_malayi_prjna10729,WBGene00221556,,
brugia_malayi_prjna10729,WBGene00221558,,
brugia_malayi_prjna10729,WBGene00221559,,
brugia_malayi_prjna10729,WBGene00221563,,
brugia_malayi_prjna10729,WBGene00221566,,
brugia_malayi_prjna10729,WBGene00221568,WBGene00021768,Y51F10.7
brugia_malayi_prjna10729,WBGene00221568,WBGene00015913,C17F4.7
brugia_malayi_prjna10729,WBGene00221569,,
brugia_malayi_prjna10729,WBGene00221571,,
brugia_malayi_prjna10729,WBGene00221572,,
brugia_malayi_prjna10729,WBGene00221575,,
brugia_malayi_prjna10729,WBGene00221576,,
brugia_malayi_prjna10729,WBGene00221577,,
brugia_malayi_prjna10729,WBGene00221582,,
brugia_malayi_prjna10729,WBGene00221585,,
brugia_malayi_prjna10729,WBGene00221586,,
brugia_malayi_prjna10729,WBGene00221587,,
brugia_malayi_prjna10729,WBGene00221595,,
brugia_malayi_prjna10729,WBGene00221596,,
brugia_malayi_prjna10729,WBGene00221598,,
brugia_malayi_prjna10729,WBGene00221600,,
brugia_malayi_prjna10729,WBGene00221602,,
brugia_malayi_prjna10729,WBGene00221603,,
brugia_malayi_prjna10729,WBGene00221606,,
brugia_malayi_prjna10729,WBGene00221607,,
brugia_malayi_prjna10729,WBGene00221609,,
brugia_malayi_prjna10729,WBGene00221610,,
brugia_malayi_prjna10729,WBGene00221615,,
brugia_malayi_prjna10729,WBGene00221620,,
brugia_malayi_prjna10729,WBGene00221623,,
brugia_malayi_prjna10729,WBGene00221624,,
brugia_malayi_prjna10729,WBGene00221626,,
brugia_malayi_prjna10729,WBGene00221627,,
brugia_malayi_prjna10729,WBGene00221628,,
brugia_malayi_prjna10729,WBGene00221629,WBGene00010888,dlc-2
brugia_malayi_prjna10729,WBGene00221631,,
brugia_malayi_prjna10729,WBGene00221639,,
brugia_malayi_prjna10729,WBGene00221640,,
brugia_malayi_prjna10729,WBGene00221641,,
brugia_malayi_prjna10729,WBGene00221644,,
brugia_malayi_prjna10729,WBGene00221645,,
brugia_malayi_prjna10729,WBGene00221646,,
brugia_malayi_prjna10729,WBGene00221647,,
brugia_malayi_prjna10729,WBGene00221648,,
brugia_malayi_prjna10729,WBGene00221649,WBGene00000530,clh-3
brugia_malayi_prjna10729,WBGene00221650,,
brugia_malayi_prjna10729,WBGene00221652,,
brugia_malayi_prjna10729,WBGene00221654,,
brugia_malayi_prjna10729,WBGene00221656,,
brugia_malayi_prjna10729,WBGene00221657,,
brugia_malayi_prjna10729,WBGene00221658,,
brugia_malayi_prjna10729,WBGene00221659,,
brugia_malayi_prjna10729,WBGene00221665,,
brugia_malayi_prjna10729,WBGene00221666,,
brugia_malayi_prjna10729,WBGene00221669,,
brugia_malayi_prjna10729,WBGene00221673,,
brugia_malayi_prjna10729,WBGene00221674,,
brugia_malayi_prjna10729,WBGene00221676,,
brugia_malayi_prjna10729,WBGene00221677,,
brugia_malayi_prjna10729,WBGene00221678,,
brugia_malayi_prjna10729,WBGene00221684,,
brugia_malayi_prjna10729,WBGene00221686,,
brugia_malayi_prjna10729,WBGene00221688,WBGene00011224,R10H10.6
brugia_malayi_prjna10729,WBGene00221693,,
brugia_malayi_prjna10729,WBGene00221697,,
brugia_malayi_prjna10729,WBGene00221698,,
brugia_malayi_prjna10729,WBGene00221699,,
brugia_malayi_prjna10729,WBGene00221700,,
brugia_malayi_prjna10729,WBGene00221701,,
brugia_malayi_prjna10729,WBGene00221702,,
brugia_malayi_prjna10729,WBGene00221705,,
brugia_malayi_prjna10729,WBGene00221706,,
brugia_malayi_prjna10729,WBGene00221707,WBGene00007688,C18E9.8
brugia_malayi_prjna10729,WBGene00221708,,
brugia_malayi_prjna10729,WBGene00221713,,
brugia_malayi_prjna10729,WBGene00221715,WBGene00016524,C39B5.6
brugia_malayi_prjna10729,WBGene00221718,,
brugia_malayi_prjna10729,WBGene00221720,,
brugia_malayi_prjna10729,WBGene00221722,,
brugia_malayi_prjna10729,WBGene00221723,WBGene00007630,har-1
brugia_malayi_prjna10729,WBGene00221725,,
brugia_malayi_prjna10729,WBGene00221726,,
brugia_malayi_prjna10729,WBGene00221727,,
brugia_malayi_prjna10729,WBGene00221728,,
brugia_malayi_prjna10729,WBGene00221730,,
brugia_malayi_prjna10729,WBGene00221731,,
brugia_malayi_prjna10729,WBGene00221732,,
brugia_malayi_prjna10729,WBGene00221733,,
brugia_malayi_prjna10729,WBGene00221734,,
brugia_malayi_prjna10729,WBGene00221741,,
brugia_malayi_prjna10729,WBGene00221746,,
brugia_malayi_prjna10729,WBGene00221747,,
brugia_malayi_prjna10729,WBGene00221748,,
brugia_malayi_prjna10729,WBGene00221749,,
brugia_malayi_prjna10729,WBGene00221753,WBGene00018611,F48E8.4
brugia_malayi_prjna10729,WBGene00221756,,
brugia_malayi_prjna10729,WBGene00221757,,
brugia_malayi_prjna10729,WBGene00221763,,
brugia_malayi_prjna10729,WBGene00221767,,
brugia_malayi_prjna10729,WBGene00221768,,
brugia_malayi_prjna10729,WBGene00221769,,
brugia_malayi_prjna10729,WBGene00221770,WBGene00002344,let-70
brugia_malayi_prjna10729,WBGene00221775,,
brugia_malayi_prjna10729,WBGene00221777,,
brugia_malayi_prjna10729,WBGene00221779,,
brugia_malayi_prjna10729,WBGene00221780,,
brugia_malayi_prjna10729,WBGene00221783,,
brugia_malayi_prjna10729,WBGene00221784,,
brugia_malayi_prjna10729,WBGene00221790,,
brugia_malayi_prjna10729,WBGene00221791,,
brugia_malayi_prjna10729,WBGene00221792,,
brugia_malayi_prjna10729,WBGene00221793,,
brugia_malayi_prjna10729,WBGene00221795,,
brugia_malayi_prjna10729,WBGene00221796,,
brugia_malayi_prjna10729,WBGene00221798,,
brugia_malayi_prjna10729,WBGene00221802,,
brugia_malayi_prjna10729,WBGene00221804,,
brugia_malayi_prjna10729,WBGene00221805,,
brugia_malayi_prjna10729,WBGene00221808,,
brugia_malayi_prjna10729,WBGene00221809,,
brugia_malayi_prjna10729,WBGene00221810,WBGene00018579,acs-16
brugia_malayi_prjna10729,WBGene00221812,,
brugia_malayi_prjna10729,WBGene00221814,,
brugia_malayi_prjna10729,WBGene00221817,,
brugia_malayi_prjna10729,WBGene00221820,WBGene00015055,pitr-3
brugia_malayi_prjna10729,WBGene00221820,WBGene00017312,pitr-5
brugia_malayi_prjna10729,WBGene00221820,WBGene00012285,pitr-6
brugia_malayi_prjna10729,WBGene00221820,WBGene00015054,pitr-2
brugia_malayi_prjna10729,WBGene00221821,,
brugia_malayi_prjna10729,WBGene00221822,,
brugia_malayi_prjna10729,WBGene00221823,WBGene00015073,B0238.9
brugia_malayi_prjna10729,WBGene00221824,WBGene00022456,pfkb-1.1
brugia_malayi_prjna10729,WBGene00221829,WBGene00019519,K08B5.2
brugia_malayi_prjna10729,WBGene00221830,,
brugia_malayi_prjna10729,WBGene00221835,,
brugia_malayi_prjna10729,WBGene00221836,WBGene00007055,tag-196
brugia_malayi_prjna10729,WBGene00221838,,
brugia_malayi_prjna10729,WBGene00221839,WBGene00012127,T28D6.7
brugia_malayi_prjna10729,WBGene00221840,WBGene00004220,ptr-5
brugia_malayi_prjna10729,WBGene00221841,,
brugia_malayi_prjna10729,WBGene00221842,,
brugia_malayi_prjna10729,WBGene00221848,,
brugia_malayi_prjna10729,WBGene00221849,,
brugia_malayi_prjna10729,WBGene00221850,WBGene00007409,C07B5.4
brugia_malayi_prjna10729,WBGene00221851,,
brugia_malayi_prjna10729,WBGene00221852,,
brugia_malayi_prjna10729,WBGene00221853,WBGene00017314,lgc-39
brugia_malayi_prjna10729,WBGene00221854,,
brugia_malayi_prjna10729,WBGene00221857,WBGene00006487,zipt-17
brugia_malayi_prjna10729,WBGene00221859,,
brugia_malayi_prjna10729,WBGene00221860,WBGene00009500,F36H2.3
brugia_malayi_prjna10729,WBGene00221864,WBGene00018219,F40A3.4
brugia_malayi_prjna10729,WBGene00221865,,
brugia_malayi_prjna10729,WBGene00221866,,
brugia_malayi_prjna10729,WBGene00221870,,
brugia_malayi_prjna10729,WBGene00221872,,
brugia_malayi_prjna10729,WBGene00221883,,
brugia_malayi_prjna10729,WBGene00221885,WBGene00008473,E03H4.5
brugia_malayi_prjna10729,WBGene00221885,WBGene00018207,F39G3.2
brugia_malayi_prjna10729,WBGene00221885,WBGene00050875,bah-1
brugia_malayi_prjna10729,WBGene00221885,WBGene00015985,C18G1.7
brugia_malayi_prjna10729,WBGene00221885,WBGene00011786,T15D6.12
brugia_malayi_prjna10729,WBGene00221885,WBGene00014184,ZK1025.4
brugia_malayi_prjna10729,WBGene00221885,WBGene00015984,C18G1.6
brugia_malayi_prjna10729,WBGene00221889,,
brugia_malayi_prjna10729,WBGene00221890,,
brugia_malayi_prjna10729,WBGene00221896,,
brugia_malayi_prjna10729,WBGene00221899,,
brugia_malayi_prjna10729,WBGene00221900,,
brugia_malayi_prjna10729,WBGene00221901,,
brugia_malayi_prjna10729,WBGene00221904,WBGene00004969,spe-15
brugia_malayi_prjna10729,WBGene00221906,,
brugia_malayi_prjna10729,WBGene00221907,,
brugia_malayi_prjna10729,WBGene00221908,,
brugia_malayi_prjna10729,WBGene00221916,,
brugia_malayi_prjna10729,WBGene00221917,,
brugia_malayi_prjna10729,WBGene00221920,,
brugia_malayi_prjna10729,WBGene00221922,,
brugia_malayi_prjna10729,WBGene00221923,,
brugia_malayi_prjna10729,WBGene00221927,WBGene00021072,W07B8.4
brugia_malayi_prjna10729,WBGene00221927,WBGene00021070,cpr-8
brugia_malayi_prjna10729,WBGene00221927,WBGene00000783,cpr-3
brugia_malayi_prjna10729,WBGene00221927,WBGene00013072,Y51A2D.1
brugia_malayi_prjna10729,WBGene00221927,WBGene00013764,Y113G7B.15
brugia_malayi_prjna10729,WBGene00221927,WBGene00013076,Y51A2D.8
brugia_malayi_prjna10729,WBGene00221927,WBGene00000782,cpr-2
brugia_malayi_prjna10729,WBGene00221927,WBGene00000781,cpr-1
brugia_malayi_prjna10729,WBGene00221927,WBGene00000785,cpr-5
brugia_malayi_prjna10729,WBGene00221927,WBGene00000784,cpr-4
brugia_malayi_prjna10729,WBGene00221927,WBGene00044760,Y71H2AM.25
brugia_malayi_prjna10729,WBGene00221927,WBGene00022189,Y71H2AR.2
brugia_malayi_prjna10729,WBGene00221927,WBGene00016306,C32B5.13
brugia_malayi_prjna10729,WBGene00221927,WBGene00016300,C32B5.7
brugia_malayi_prjna10729,WBGene00221927,WBGene00019314,K02E7.10
brugia_malayi_prjna10729,WBGene00221927,WBGene00019986,R09F10.1
brugia_malayi_prjna10729,WBGene00221927,WBGene00009347,F32H5.1
brugia_malayi_prjna10729,WBGene00221927,WBGene00012747,Y40H7A.10
brugia_malayi_prjna10729,WBGene00221927,WBGene00010204,cpr-9
brugia_malayi_prjna10729,WBGene00221927,WBGene00011102,R07E3.1
brugia_malayi_prjna10729,WBGene00221927,WBGene00008231,tag-329
brugia_malayi_prjna10729,WBGene00221928,WBGene00007063,2L52.1
brugia_malayi_prjna10729,WBGene00221929,WBGene00007064,rga-9
brugia_malayi_prjna10729,WBGene00221931,WBGene00007067,4R79.2
brugia_malayi_prjna10729,WBGene00221932,WBGene00004964,spe-10
brugia_malayi_prjna10729,WBGene00221933,WBGene00004929,soc-2
brugia_malayi_prjna10729,WBGene00221934,WBGene00005741,srv-30
brugia_malayi_prjna10729,WBGene00221934,WBGene00005737,srv-26
brugia_malayi_prjna10729,WBGene00221934,WBGene00005735,srv-24
brugia_malayi_prjna10729,WBGene00221934,WBGene00005728,srv-17
brugia_malayi_prjna10729,WBGene00221934,WBGene00005736,srv-25
brugia_malayi_prjna10729,WBGene00221934,WBGene00005744,ops-1
brugia_malayi_prjna10729,WBGene00221934,WBGene00005730,srv-19
brugia_malayi_prjna10729,WBGene00221934,WBGene00005732,srv-21
brugia_malayi_prjna10729,WBGene00221934,WBGene00005742,srv-31
brugia_malayi_prjna10729,WBGene00221934,WBGene00005733,srv-22
brugia_malayi_prjna10729,WBGene00221934,WBGene00005739,srv-28
brugia_malayi_prjna10729,WBGene00221934,WBGene00005738,srv-27
brugia_malayi_prjna10729,WBGene00221934,WBGene00005743,srv-32
brugia_malayi_prjna10729,WBGene00221935,WBGene00044701,AH9.6
brugia_malayi_prjna10729,WBGene00221937,WBGene00003010,lin-24
brugia_malayi_prjna10729,WBGene00221938,WBGene00007089,B0001.4
brugia_malayi_prjna10729,WBGene00221940,WBGene00007099,trx-2
brugia_malayi_prjna10729,WBGene00221941,WBGene00007100,asps-1
brugia_malayi_prjna10729,WBGene00221942,WBGene00007101,B0024.11
brugia_malayi_prjna10729,WBGene00221943,WBGene00001646,gna-1
brugia_malayi_prjna10729,WBGene00221944,WBGene00007102,B0024.13
brugia_malayi_prjna10729,WBGene00221945,,
brugia_malayi_prjna10729,WBGene00221946,WBGene00006932,vps-34
brugia_malayi_prjna10729,WBGene00221947,WBGene00000814,csn-2
brugia_malayi_prjna10729,WBGene00221948,WBGene00015001,B0025.4
brugia_malayi_prjna10729,WBGene00221949,,
brugia_malayi_prjna10729,WBGene00221950,WBGene00000403,casy-1
brugia_malayi_prjna10729,WBGene00221951,WBGene00007105,znf-207
brugia_malayi_prjna10729,WBGene00221952,WBGene00001020,dnj-2
brugia_malayi_prjna10729,WBGene00221952,WBGene00008122,C47A4.1
brugia_malayi_prjna10729,WBGene00221953,,
brugia_malayi_prjna10729,WBGene00221954,WBGene00007110,leo-1
brugia_malayi_prjna10729,WBGene00221955,WBGene00007111,sart-3
brugia_malayi_prjna10729,WBGene00221956,WBGene00001019,dnj-1
brugia_malayi_prjna10729,WBGene00221956,WBGene00001044,dnj-26
brugia_malayi_prjna10729,WBGene00221957,,
brugia_malayi_prjna10729,WBGene00221958,WBGene00007114,mttu-1
brugia_malayi_prjna10729,WBGene00221959,,
brugia_malayi_prjna10729,WBGene00221960,WBGene00015008,lmd-2
brugia_malayi_prjna10729,WBGene00221961,WBGene00004415,rpl-4
brugia_malayi_prjna10729,WBGene00221962,WBGene00015010,ptps-1
brugia_malayi_prjna10729,WBGene00221963,WBGene00006961,xnp-1
brugia_malayi_prjna10729,WBGene00221964,WBGene00004466,rpn-10
brugia_malayi_prjna10729,WBGene00221965,WBGene00015019,B0205.4
brugia_malayi_prjna10729,WBGene00221966,WBGene00002191,kin-3
brugia_malayi_prjna10729,WBGene00221967,WBGene00015025,mrpl-9
brugia_malayi_prjna10729,WBGene00221968,WBGene00015027,B0207.2
brugia_malayi_prjna10729,WBGene00221969,WBGene00000099,air-2
brugia_malayi_prjna10729,WBGene00221970,WBGene00015030,B0207.7
brugia_malayi_prjna10729,WBGene00221971,,
brugia_malayi_prjna10729,WBGene00221972,WBGene00003889,osm-9
brugia_malayi_prjna10729,WBGene00221973,WBGene00004055,pmk-1
brugia_malayi_prjna10729,WBGene00221973,WBGene00004056,pmk-2
brugia_malayi_prjna10729,WBGene00221974,WBGene00019647,K11D12.7
brugia_malayi_prjna10729,WBGene00221974,WBGene00015056,B0222.5
brugia_malayi_prjna10729,WBGene00221974,WBGene00015682,C10G8.3
brugia_malayi_prjna10729,WBGene00221975,WBGene00000599,col-10
brugia_malayi_prjna10729,WBGene00221975,WBGene00000718,col-145
brugia_malayi_prjna10729,WBGene00221975,WBGene00000717,col-144
brugia_malayi_prjna10729,WBGene00221975,WBGene00000700,col-126
brugia_malayi_prjna10729,WBGene00221975,WBGene00000701,col-127
brugia_malayi_prjna10729,WBGene00221977,WBGene00015064,B0228.7
brugia_malayi_prjna10729,WBGene00221979,WBGene00015074,natc-2
brugia_malayi_prjna10729,WBGene00221981,WBGene00007117,spe-42
brugia_malayi_prjna10729,WBGene00221982,WBGene00002048,ida-1
brugia_malayi_prjna10729,WBGene00221983,WBGene00007119,calf-1
brugia_malayi_prjna10729,WBGene00221984,WBGene00007126,dhcr-7
brugia_malayi_prjna10729,WBGene00221985,WBGene00000211,asm-1
brugia_malayi_prjna10729,WBGene00221986,,
brugia_malayi_prjna10729,WBGene00221987,,
brugia_malayi_prjna10729,WBGene00221988,,
brugia_malayi_prjna10729,WBGene00221989,WBGene00015092,mrpl-47
brugia_malayi_prjna10729,WBGene00221990,,
brugia_malayi_prjna10729,WBGene00221991,WBGene00007129,B0272.3
brugia_malayi_prjna10729,WBGene00221991,WBGene00010035,F54C8.1
brugia_malayi_prjna10729,WBGene00221992,WBGene00006745,unc-5
brugia_malayi_prjna10729,WBGene00221993,WBGene00015101,rpia-1
brugia_malayi_prjna10729,WBGene00221994,WBGene00015104,B0280.9
brugia_malayi_prjna10729,WBGene00221995,WBGene00001613,glr-2
brugia_malayi_prjna10729,WBGene00221996,WBGene00007135,cdk-12
brugia_malayi_prjna10729,WBGene00221997,WBGene00007137,lcmt-1
brugia_malayi_prjna10729,WBGene00221998,WBGene00002003,hse-5
brugia_malayi_prjna10729,WBGene00221999,,
brugia_malayi_prjna10729,WBGene00222000,WBGene00002252,lat-2
brugia_malayi_prjna10729,WBGene00222002,WBGene00003825,ntl-2
brugia_malayi_prjna10729,WBGene00222003,WBGene00001438,fkh-6
brugia_malayi_prjna10729,WBGene00222004,WBGene00002207,sid-3
brugia_malayi_prjna10729,WBGene00222005,WBGene00015124,anmt-1
brugia_malayi_prjna10729,WBGene00222006,WBGene00015125,B0303.3
brugia_malayi_prjna10729,WBGene00222007,WBGene00015126,B0303.4
brugia_malayi_prjna10729,WBGene00222008,WBGene00015128,B0303.7
brugia_malayi_prjna10729,WBGene00222009,,
brugia_malayi_prjna10729,WBGene00222010,WBGene00015133,mrpl-11
brugia_malayi_prjna10729,WBGene00222011,WBGene00001948,hlh-1
brugia_malayi_prjna10729,WBGene00222012,WBGene00015135,cyp-23A1
brugia_malayi_prjna10729,WBGene00222013,WBGene00015137,B0310.1
brugia_malayi_prjna10729,WBGene00222014,WBGene00006660,twk-5
brugia_malayi_prjna10729,WBGene00222015,WBGene00007144,B0334.4
brugia_malayi_prjna10729,WBGene00222016,WBGene00007145,B0334.5
brugia_malayi_prjna10729,WBGene00222018,WBGene00000090,age-1
brugia_malayi_prjna10729,WBGene00222019,WBGene00195248,emc-5
brugia_malayi_prjna10729,WBGene00222020,WBGene00015143,rbm-26
brugia_malayi_prjna10729,WBGene00222021,WBGene00004348,rgs-5
brugia_malayi_prjna10729,WBGene00222022,,
brugia_malayi_prjna10729,WBGene00222023,WBGene00015146,abi-1
brugia_malayi_prjna10729,WBGene00222024,WBGene00002982,lgg-3
brugia_malayi_prjna10729,WBGene00222026,WBGene00004435,rpl-23
brugia_malayi_prjna10729,WBGene00222027,WBGene00015148,hpo-28
brugia_malayi_prjna10729,WBGene00222029,,
brugia_malayi_prjna10729,WBGene00222030,,
brugia_malayi_prjna10729,WBGene00222031,WBGene00006780,unc-44
brugia_malayi_prjna10729,WBGene00222032,WBGene00015156,cwf-19L2
brugia_malayi_prjna10729,WBGene00222033,,
brugia_malayi_prjna10729,WBGene00222034,WBGene00015159,psd-1
brugia_malayi_prjna10729,WBGene00222035,WBGene00015160,B0361.6
brugia_malayi_prjna10729,WBGene00222036,,
brugia_malayi_prjna10729,WBGene00222037,WBGene00015162,algn-11
brugia_malayi_prjna10729,WBGene00222038,WBGene00015163,B0361.9
brugia_malayi_prjna10729,WBGene00222039,WBGene00016995,acly-1
brugia_malayi_prjna10729,WBGene00222039,WBGene00007150,acly-2
brugia_malayi_prjna10729,WBGene00222040,WBGene00001137,eat-6
brugia_malayi_prjna10729,WBGene00222041,WBGene00219208,B0365.9
brugia_malayi_prjna10729,WBGene00222042,WBGene00007155,B0379.1
brugia_malayi_prjna10729,WBGene00222043,WBGene00007054,scpl-1
brugia_malayi_prjna10729,WBGene00222044,WBGene00004469,rps-0
brugia_malayi_prjna10729,WBGene00222045,,
brugia_malayi_prjna10729,WBGene00222046,WBGene00007169,B0393.4
brugia_malayi_prjna10729,WBGene00222047,,
brugia_malayi_prjna10729,WBGene00222048,WBGene00020010,R11G1.1
brugia_malayi_prjna10729,WBGene00222049,WBGene00007174,mboa-1
brugia_malayi_prjna10729,WBGene00222050,WBGene00007176,kcnl-1
brugia_malayi_prjna10729,WBGene00222051,WBGene00006712,ubc-17
brugia_malayi_prjna10729,WBGene00222052,WBGene00015167,B0403.3
brugia_malayi_prjna10729,WBGene00222053,WBGene00015168,pdi-6
brugia_malayi_prjna10729,WBGene00222054,WBGene00015169,B0403.5
brugia_malayi_prjna10729,WBGene00222055,WBGene00043982,B0403.6
brugia_malayi_prjna10729,WBGene00222056,WBGene00015171,vang-1
brugia_malayi_prjna10729,WBGene00222057,WBGene00000895,dac-1
brugia_malayi_prjna10729,WBGene00222058,WBGene00000903,daf-7
brugia_malayi_prjna10729,WBGene00222059,WBGene00015173,trpp-11
brugia_malayi_prjna10729,WBGene00222060,WBGene00004393,rnt-1
brugia_malayi_prjna10729,WBGene00222061,WBGene00000772,cpb-3
brugia_malayi_prjna10729,WBGene00222063,WBGene00015177,tmc-2
brugia_malayi_prjna10729,WBGene00222064,WBGene00015181,B0416.5
brugia_malayi_prjna10729,WBGene00222065,WBGene00015184,djr-1.1
brugia_malayi_prjna10729,WBGene00222065,WBGene00016789,djr-1.2
brugia_malayi_prjna10729,WBGene00222066,,
brugia_malayi_prjna10729,WBGene00222067,WBGene00015186,misc-1
